Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	8	667625	46686312	25142	0.0029
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	8	46688099	56259673	5137	0.0944
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	8	56260770	82410861	15352	0.0532
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	8	82410912	111335685	16070	0.095
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	8	111335688	114933632	1753	0.0496
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	8	114933668	143658611	18552	0.0908
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	8	143665147	144182542	106	-0.1106
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	9	789794	1540009	155	-0.1797
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	9	1540026	25537538	15733	-0.5161
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	9	25544795	25545660	3	-2.2604
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	9	25547132	37492724	6770	-0.5106
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	9	37493042	37495195	3	-1.8926
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	9	37497451	38747691	922	-0.5285
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	9	38752071	103520823	23238	-0.2265
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	9	103521212	138044505	21629	-0.1896
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	10	366509	30965255	21698	0.03
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	10	30965321	115846866	48264	0.0664
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	10	115848453	133411599	11383	0.0272
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	456012	12308374	7121	0.0762
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	12315765	12315776	2	-1.3646
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	12317262	18858881	4334	0.0793
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	18862646	66461875	23943	-0.5254
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	66463791	75370214	4160	0.0673
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	75374470	75807558	271	-0.5515
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	75809183	75810890	2	-1.9761
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	75811544	75960003	66	-0.5306
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	75960338	75998789	13	-0.093
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	76002563	76047667	16	-0.5438
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	76051796	77094731	591	0.0854
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	77102561	77510880	208	-0.5584
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	11	77511646	134272740	36877	0.0832
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	12	780472	91534307	50264	0.0689
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	12	91535133	124201020	20037	0.0538
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	12	124201322	124203728	5	-0.8004
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	12	124209957	131598142	3789	0.0458
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	12	131599423	131600651	6	-0.9837
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	12	131600754	132605822	232	-0.0012
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	13	18874255	64685772	26260	0.071
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	13	64686431	114226675	30694	0.3003
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	14	20033191	105533894	49731	-0.0769
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	15	23437561	57547633	18238	0.0813
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	15	57549819	57551693	5	-0.8584
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	15	57552686	101344124	26502	0.0738
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	16	603333	73793419	30651	0.085
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	16	73793563	73805897	15	0.5804
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	16	73806646	89317317	10535	0.0774
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	17	1074619	77177434	34960	0.0812
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	17	77178214	77178654	2	-2.468
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	17	77179175	77851415	343	0.0635
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	17	77852735	77872544	4	0.9152
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	17	77873894	82959812	2004	0.0695
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	18	326691	49994885	25965	-0.4501
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	18	49994942	50016539	15	-1.0196
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	18	50017812	79349796	16928	-0.4541
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	19	283868	12285566	4321	-0.502
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	19	12286050	38296805	11517	0.0761
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	19	38298537	38572497	140	-0.4905
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	19	38577821	45203728	2822	0.0736
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	19	45204659	58370362	5430	-0.5066
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	20	472817	35575804	19065	0.0781
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	20	35582633	58127879	15018	0.0356
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	20	58129344	63588502	3519	0.0737
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	21	13974127	46262057	20762	0.0139
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	22	16934932	48940621	17089	0.0164
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	X	3236359	54033212	22394	-0.0565
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	X	54035689	69403594	4235	0.0337
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	X	69404403	70807863	552	0.1642
BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B05_1301048	X	70808849	155677414	37060	0.0328
