Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	165388807	182024502	10479	0.5976
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	182033786	182174543	97	0.4078
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	182174694	194601916	5822	0.5871
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	194601933	199382426	2402	0.55
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	199382786	199386002	2	-0.5651
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	199391874	199633184	120	0.4991
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	199635207	200958737	853	0.581
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	200958805	201296789	139	0.4974
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	201298088	214095176	7448	0.5936
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	214100740	217174683	2062	0.3763
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	217177416	222562791	3372	-0.177
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	222562963	222575222	13	-0.68
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	222575633	223038537	296	-0.2138
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	223040390	232850109	5671	0.1293
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	232850777	233324589	298	-0.7027
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	233326182	233327174	4	-1.9883
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	233327890	233754399	253	-0.6587
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	233756119	233756256	2	-2.1372
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	233757196	236626512	1977	-0.6608
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	236626820	236627088	2	-4.0678
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	236631315	237280175	518	-0.6913
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	237281890	237284027	3	-2.3366
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	2	237285479	241537572	2350	-0.685
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	2170634	6360405	2076	-0.1679
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	6365122	6651682	114	0.1554
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	6652749	6896321	102	-0.192
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	6896508	6918750	21	0.1797
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	6920663	10735947	2696	-0.1711
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	10736167	15157618	2972	0.1336
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	15158404	17848673	1654	-0.2104
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	17848735	36091859	10714	-0.154
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	36092975	36094217	3	-1.4021
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	36094469	42361710	3842	-0.159
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	42361817	42894615	290	-0.1979
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	42896185	42896190	2	-1.6845
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	42902709	65072898	12350	-0.1661
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	65075633	65089555	21	-0.6044
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	65091801	70040368	3514	-0.1514
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	70044427	70398806	237	-0.5889
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	70400521	71333307	611	-0.1885
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	71334837	83210502	6774	0.1536
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	83214604	86267678	1376	-0.148
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	86272595	86272950	2	-1.5204
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	86273663	102741731	6462	-0.1643
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	102752158	102781898	15	-0.6069
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	102787954	112525152	5588	-0.1612
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	112532928	115799744	1881	0.1506
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	115802203	120961243	3298	0.3978
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	120961820	120974480	11	-0.0589
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	120981872	127948282	4079	0.4068
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	127953938	128388177	264	0.1361
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	128389969	128439709	34	-0.1971
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	128441020	130170943	698	0.1101
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	130171554	133400782	2070	0.1793
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	133405410	134126102	474	0.1367
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	134126119	135809585	1047	-0.1529
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	135811944	143820006	4144	0.1551
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	143820150	150908502	3518	0.1014
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	150911471	152961751	1335	0.3504
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	152961812	153264284	154	0.2536
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	153266549	174715976	10934	0.3659
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	174716273	182641584	4033	0.0931
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	182644010	185507043	1080	-0.1844
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	185510551	187247480	1224	0.1088
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	187250191	195132711	5045	0.1507
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	195134910	197799330	566	0.1141
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	3	197803285	197812401	8	-0.0329
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	1059384	10640836	5111	-0.1935
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	10641112	23758071	9081	-0.1566
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	23765759	27364351	2380	-0.1831
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	27371443	27375326	8	-0.714
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	27375630	27718168	239	-0.1913
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	27718561	34963814	4226	-0.1382
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	34965511	41915824	4310	-0.6126
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	41922653	82060028	20192	-0.1581
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	82060070	82107588	32	-0.6656
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	82117221	84371222	1361	-0.156
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	84371372	84378328	6	-0.7674
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	84380909	85703288	773	-0.1329
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	85707359	87098115	813	0.4224
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	87098419	87523518	230	0.6228
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	87523625	88360422	599	0.4198
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	88360531	90087362	973	0.6243
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	90089504	91376718	767	0.1782
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	91387143	150614612	32483	-0.1515
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	150615399	181737865	17245	-0.5803
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	181738105	184450826	1125	-0.6751
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	184451153	186651919	950	-0.5306
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	186652764	186663945	9	-1.7183
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	186664267	187148059	258	-0.526
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	4	187151308	187842528	426	-0.2071
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	913983	1299910	61	0.5073
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	1300469	5211966	2851	0.7375
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	5212477	21296587	9802	0.5846
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	21296640	21359380	42	0.3351
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	21361673	26268969	2550	0.5758
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	26269940	26592547	186	0.3518
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	26593483	31473830	2907	0.6123
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	31475801	32560518	717	0.7829
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	32566585	36403178	2078	0.6098
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	36403445	36404072	2	1.6278
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	36405360	38003913	794	0.6076
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	38005002	38119443	116	-0.6307
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	38120149	40977767	1927	0.5965
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	40978412	45383300	2155	0.7714
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	50828231	50887360	42	0.4315
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	50887878	51909131	519	0.3822
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	51910638	54251308	1507	0.1405
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	54251954	54272256	14	0.0178
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	54279115	136310517	45466	-0.5958
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	136314610	137897845	1055	-0.1572
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	137898327	143243906	2739	-0.1953
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	143244214	147201162	2491	-0.1568
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	147202003	155663000	5590	0.0692
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	155663680	171773616	10715	-0.1747
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	171773993	180375420	4667	-0.2075
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	5	180376577	180934240	185	-0.1645
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	1011760	7673750	4935	0.4745
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	7679927	13340183	4038	0.4952
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	13340530	18271690	3245	0.4588
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	18273740	19774169	1098	0.5235
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	19776824	20112705	292	0.4781
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	20115741	23230919	2208	0.2482
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	23237595	23254192	14	-0.1355
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	23255352	24284865	716	0.2682
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	24285278	25764180	856	0.4619
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	25765463	37915004	4787	0.2125
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	37915752	37995613	39	-0.0628
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	37997731	41591214	2673	0.2447
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	41591673	43678677	1092	0.2015
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	43678710	45657935	1098	0.241
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	45659859	51584008	3491	-0.0431
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	51591243	51809229	144	-0.404
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	51809363	61890924	3602	-0.0445
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	61897502	62095255	106	0.2595
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	62095366	62535309	191	-0.0637
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	62539558	62599770	25	0.2388
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	62605280	62620971	12	-0.1292
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	62620985	62633480	9	0.2904
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	62634463	62682915	24	-0.1064
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	62684105	63495750	430	0.2271
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	6	63507004	63662758	70	0.4394
